prompt_id,prompt_language,model,response_chars
issue_koli_clans_Q2724195__reg1,hi,allam-7b,931
issue_taw_s_melek_Q1433459__reg1,hi,allam-7b,1240
issue_koli_clans_Q2724195__reg2,hi,allam-7b,1252
issue_chennai_metro_Q1639576__bndA,hi,allam-7b,477
issue_bairagi_brahmin_caste_Q48728401__reg2,hi,allam-7b,1213
issue_list_of_wars_in_the_indian_subcontinent_Q135991398__reg1,hi,allam-7b,1233
issue_chennai_metro_Q1639576__bndB,hi,allam-7b,546
issue_chennai_metro_Q1639576__reg1,hi,allam-7b,1219
issue_kannadigas_Q118281__bndA,hi,allam-7b,565
issue_the_kerala_story_Q115805854__bndA,hi,allam-7b,985
issue_kannadigas_Q118281__bndB,hi,allam-7b,272
issue_bihari_rajput_Q60763562__bndA,hi,allam-7b,313
issue_chennai_metro_Q1639576__reg2,hi,allam-7b,1310
issue_islam_in_kerala_Q6081937__reg1,hi,allam-7b,1257
issue_august_1995_bosanski_petrovac_refugee_column_bom_Q12752030__bndB,hi,allam-7b,390
issue_labbay_Q3595692__reg2,hi,allam-7b,470
issue_august_1995_bosanski_petrovac_refugee_column_bom_Q12752030__reg1,hi,allam-7b,1215
issue_august_1995_bosanski_petrovac_refugee_column_bom_Q12752030__bndA,hi,allam-7b,391
issue_isla_bryson_case_Q116457861__bndB,hi,allam-7b,302
issue_august_1995_bosanski_petrovac_refugee_column_bom_Q12752030__reg2,hi,allam-7b,1285
issue_labbay_Q3595692__bndB,hi,allam-7b,1220
issue_timeline_of_the_2026_iran_war_Q138521780__reg2,hi,allam-7b,1246
issue_royal_jordanian_army_Q4117226__reg2,hi,allam-7b,1256
issue_bangladesh_nationalist_party_Q496810__reg1,hi,allam-7b,229
issue_islam_in_kerala_Q6081937__bndA,hi,allam-7b,3
issue_bangladesh_nationalist_party_Q496810__bndA,hi,allam-7b,210
issue_jordanian_northern_command_Q17065357__reg2,hi,allam-7b,1255
issue_national_idea_symbol_Q30969224__bndA,hi,allam-7b,1239
issue_bangladesh_nationalist_party_Q496810__bndB,hi,allam-7b,1267
issue_masoud_khamenei_Q80121951__reg1,hi,allam-7b,1215
issue_yonatan_shamriz_Q131689252__reg1,hi,allam-7b,1224
issue_ramat_eshkol_Q2778124__reg1,hi,allam-7b,266
issue_taw_s_melek_Q1433459__bndB,hi,allam-7b,488
issue_integral_humanism_hindu_nationalism_Q56209385__bndA,hi,allam-7b,838
issue_taw_s_melek_Q1433459__reg2,hi,allam-7b,1247
issue_bairagi_brahmin_caste_Q48728401__bndA,hi,allam-7b,1219
issue_list_of_wars_in_the_indian_subcontinent_Q135991398__reg2,hi,allam-7b,1253
issue_integral_humanism_hindu_nationalism_Q56209385__reg1,hi,allam-7b,1313
issue_2024_united_states_senate_election_in_texas_Q107481653__reg1,hi,allam-7b,713
issue_makhmur_iraq_Q179843__reg1,hi,allam-7b,1235
issue_bairagi_brahmin_caste_Q48728401__bndB,hi,allam-7b,873
issue_the_kerala_story_Q115805854__bndB,hi,allam-7b,1237
issue_hindutva_iconoclasm_Q127109632__reg1,hi,allam-7b,3721
issue_hindutva_iconoclasm_Q127109632__reg2,hi,allam-7b,1221
issue_suvarna_banik_Q19898536__reg2,hi,allam-7b,406
issue_jordanian_northern_command_Q17065357__bndB,hi,allam-7b,299
issue_suvarna_banik_Q19898536__bndB,hi,allam-7b,517
issue_national_idea_symbol_Q30969224__bndB,hi,allam-7b,246
issue_2008_mumbai_attacks_Q76421__bndB,hi,allam-7b,326
issue_2008_mumbai_attacks_Q76421__bndA,hi,allam-7b,450
issue_yonatan_shamriz_Q131689252__bndA,hi,allam-7b,311
issue_yonatan_shamriz_Q131689252__bndB,hi,allam-7b,228
issue_2008_mumbai_attacks_Q76421__reg2,hi,allam-7b,872
issue_trads_hindutva_Q134237546__bndB,hi,allam-7b,145
issue_isla_bryson_case_Q116457861__bndA,hi,allam-7b,926
issue_integral_humanism_hindu_nationalism_Q56209385__bndB,hi,allam-7b,553
issue_national_idea_symbol_Q30969224__reg2,hi,allam-7b,1266
issue_hindu_nationalism_Q1307223__reg2,hi,allam-7b,1223
issue_navi_mumbai_international_airport_Q3015728__reg1,hi,allam-7b,1256
issue_hindu_nationalism_Q1307223__bndB,hi,allam-7b,1228
issue_hindutva_iconoclasm_Q127109632__bndA,hi,allam-7b,665
issue_yonatan_shamriz_Q131689252__reg2,hi,allam-7b,1224
issue_vishva_hindu_parishad_Q2528383__reg1,hi,allam-7b,1246
issue_bairagi_brahmin_caste_Q48728401__reg1,hi,allam-7b,1219
issue_vishva_hindu_parishad_Q2528383__reg2,hi,allam-7b,1243
issue_sanatan_sanstha_Q7415527__bndA,hi,allam-7b,1233
issue_vishva_hindu_parishad_Q2528383__bndA,hi,allam-7b,1246
issue_hindutva_iconoclasm_Q127109632__bndB,hi,allam-7b,1164
issue_hindutva_Q281347__bndB,hi,allam-7b,1251
issue_people_s_mojahedin_organization_of_iran_Q636947__reg1,hi,allam-7b,505
issue_kannadigas_Q118281__reg2,hi,allam-7b,1263
issue_hindutva_pseudohistory_Q131515331__bndA,hi,allam-7b,1208
issue_hindutva_Q281347__bndA,hi,allam-7b,684
issue_2008_mumbai_attacks_Q76421__reg1,hi,allam-7b,198
issue_da_am_workers_party_Q1100742__reg2,hi,allam-7b,1218
issue_chhipi_Q5094905__reg1,hi,allam-7b,1257
issue_people_s_mojahedin_organization_of_iran_Q636947__bndA,hi,allam-7b,783
issue_labbay_Q3595692__bndA,hi,allam-7b,893
issue_royal_jordanian_army_Q4117226__reg1,hi,allam-7b,1263
issue_bangladesh_nationalist_party_Q496810__reg2,hi,allam-7b,370
issue_walter_k_andersen_Q7965302__bndA,hi,allam-7b,558
issue_timeline_of_the_2026_iran_war_Q138521780__reg1,hi,allam-7b,1282
issue_2008_kandhamal_violence_Q96417401__bndA,hi,allam-7b,427
issue_timeline_of_the_2026_iran_war_Q138521780__bndA,hi,allam-7b,1211
issue_walter_k_andersen_Q7965302__reg1,hi,allam-7b,1246
issue_walter_k_andersen_Q7965302__reg2,hi,allam-7b,1213
issue_2008_kandhamal_violence_Q96417401__reg1,hi,allam-7b,1292
issue_murder_of_lakshmanananda_saraswati_Q105343366__bndB,hi,allam-7b,449
issue_2008_kandhamal_violence_Q96417401__bndB,hi,allam-7b,835
issue_murder_of_lakshmanananda_saraswati_Q105343366__reg1,hi,allam-7b,1231
issue_kurdish_jews_in_israel_Q19879652__bndB,hi,allam-7b,401
issue_vishva_hindu_parishad_Q2528383__bndB,hi,allam-7b,1258
issue_murder_of_lakshmanananda_saraswati_Q105343366__reg2,hi,allam-7b,1253
issue_integral_humanism_hindu_nationalism_Q56209385__reg2,hi,allam-7b,1256
issue_sanatan_sanstha_Q7415527__reg1,hi,allam-7b,5057
issue_hindutva_Q281347__reg1,hi,allam-7b,1220
issue_sanatan_sanstha_Q7415527__reg2,hi,allam-7b,3195
issue_kurdish_jews_in_israel_Q19879652__reg2,hi,allam-7b,515
issue_sanatan_sanstha_Q7415527__bndB,hi,allam-7b,1212
issue_edgars_rink_vi_s_Q3047551__reg1,hi,allam-7b,1072
issue_trads_hindutva_Q134237546__reg2,hi,allam-7b,4552
issue_kurdish_jews_in_israel_Q19879652__reg1,hi,allam-7b,1219
issue_new_york_s_11th_congressional_district_Q13858944__reg2,hi,allam-7b,555
issue_kannadigas_Q118281__reg1,hi,allam-7b,1232
issue_hindutva_pseudohistory_Q131515331__reg1,hi,allam-7b,1233
issue_labbay_Q3595692__reg1,hi,allam-7b,1234
issue_howard_lutnick_Q16194176__bndB,hi,allam-7b,3
issue_ugc_equity_regulations_bill_2026_Q137945519__bndA,hi,allam-7b,226
issue_ugc_equity_regulations_bill_2026_Q137945519__bndB,hi,allam-7b,481
issue_ugc_equity_regulations_bill_2026_Q137945519__reg2,hi,allam-7b,1228
issue_hindutva_pseudohistory_Q131515331__bndB,hi,allam-7b,891
issue_howard_lutnick_Q16194176__reg2,hi,allam-7b,454
issue_suvarna_banik_Q19898536__bndA,hi,allam-7b,556
issue_chhipi_Q5094905__bndB,hi,allam-7b,1277
issue_hindu_nationalism_Q1307223__bndA,hi,allam-7b,1530
issue_walter_k_andersen_Q7965302__bndB,hi,allam-7b,683
issue_muslim_students_federation_iuml_Q107404881__reg1,hi,allam-7b,274
issue_2026_iran_massacres_Q137703947__reg1,hi,allam-7b,1239
issue_des_raj_goyal_Q18388408__reg2,hi,allam-7b,1233
issue_2026_iranian_supreme_leader_election_Q23043491__reg1,hi,allam-7b,1268
issue_hindu_nationalism_Q1307223__reg1,hi,allam-7b,1221
issue_des_raj_goyal_Q18388408__bndA,hi,allam-7b,1257
issue_des_raj_goyal_Q18388408__bndB,hi,allam-7b,1035
issue_des_raj_goyal_Q18388408__reg1,hi,allam-7b,1219
issue_2008_kandhamal_violence_Q96417401__reg2,hi,allam-7b,1292
issue_muslim_students_federation_kerala_unit_Q105063035__reg2,hi,allam-7b,1222
issue_muslim_students_federation_iuml_Q107404881__bndA,hi,allam-7b,463
issue_muslim_students_federation_iuml_Q107404881__reg2,hi,allam-7b,1262
issue_muslim_students_federation_iuml_Q107404881__bndB,hi,allam-7b,1272
issue_trads_hindutva_Q134237546__bndA,hi,allam-7b,1680
issue_bhovi_Q15712974__reg1,hi,allam-7b,1211
issue_bhovi_Q15712974__bndA,hi,allam-7b,1028
issue_bhovi_Q15712974__reg2,hi,allam-7b,1260
issue_bhovi_Q15712974__bndB,hi,allam-7b,1258
issue_kurdish_jews_in_israel_Q19879652__bndA,hi,allam-7b,1241
issue_polygamy_Q170585__bndA,hi,allam-7b,1271
issue_criticism_of_walmart_Q5186823__bndB,hi,allam-7b,482
issue_edgars_rink_vi_s_Q3047551__reg2,hi,allam-7b,1220
issue_the_kerala_story_Q115805854__reg1,hi,allam-7b,1220
issue_criticism_of_walmart_Q5186823__reg1,hi,allam-7b,1198
issue_polygamy_Q170585__bndB,hi,allam-7b,1066
issue_new_york_s_11th_congressional_district_Q13858944__reg1,hi,allam-7b,1236
issue_edgars_rink_vi_s_Q3047551__bndA,hi,allam-7b,1305
issue_chicano_nationalism_Q5095943__bndB,hi,allam-7b,134
issue_mexican_american_war_Q6683__bndA,hi,allam-7b,325
issue_mexican_american_war_Q6683__bndB,hi,allam-7b,493
issue_mexican_american_war_Q6683__reg1,hi,allam-7b,575
issue_alternative_spellings_of_woman_Q131364675__bndB,hi,allam-7b,1255
issue_isla_bryson_case_Q116457861__reg1,hi,allam-7b,1247
issue_isla_bryson_case_Q116457861__reg2,hi,allam-7b,536
issue_safe_schools_coalition_australia_Q22908434__bndB,hi,allam-7b,630
issue_muslim_students_federation_kerala_unit_Q105063035__reg1,hi,allam-7b,476
issue_safe_schools_coalition_australia_Q22908434__reg2,hi,allam-7b,1233
issue_chicano_nationalism_Q5095943__bndA,hi,allam-7b,298
issue_environmental_impact_of_fracking_Q5381244__reg1,hi,allam-7b,1210
issue_muslim_students_federation_kerala_unit_Q105063035__bndB,hi,allam-7b,822
issue_chicano_nationalism_Q5095943__reg2,hi,allam-7b,1728
issue_bedoon_Q857026__bndA,hi,allam-7b,242
issue_bedoon_Q857026__reg1,hi,allam-7b,1231
issue_institute_for_middle_east_understanding_Q6039498__bndB,hi,allam-7b,1233
issue_environmental_impact_of_fracking_Q5381244__bndA,hi,allam-7b,794
issue_bedoon_Q857026__reg2,hi,allam-7b,1217
issue_bedoon_Q857026__bndB,hi,allam-7b,1239
issue_hindutva_Q281347__reg2,hi,allam-7b,681
issue_detroit_Q12439__bndB,hi,allam-7b,956
issue_detroit_Q12439__bndA,hi,allam-7b,1218
issue_criticism_of_walmart_Q5186823__bndA,hi,allam-7b,653
issue_chhipi_Q5094905__reg2,hi,allam-7b,309
issue_polygamy_Q170585__reg1,hi,allam-7b,1262
issue_trads_hindutva_Q134237546__reg1,hi,allam-7b,1235
issue_edgars_rink_vi_s_Q3047551__bndB,hi,allam-7b,645
issue_criticism_of_walmart_Q5186823__reg2,hi,allam-7b,1246
issue_racial_quota_Q1988301__bndB,hi,allam-7b,707
issue_environmental_vegetarianism_Q2580396__bndB,hi,allam-7b,497
issue_islam_in_kerala_Q6081937__reg2,hi,allam-7b,1229
issue_environmental_vegetarianism_Q2580396__reg2,hi,allam-7b,1244
issue_racial_quota_Q1988301__reg1,hi,allam-7b,1214
issue_environmental_vegetarianism_Q2580396__reg1,hi,allam-7b,1250
issue_list_of_wars_involving_india_Q6644961__bndA,hi,allam-7b,11710
issue_wells_fargo_cross_selling_scandal_Q30325030__bndA,hi,allam-7b,834
issue_racial_quota_Q1988301__bndA,hi,allam-7b,1227
issue_racial_quota_Q1988301__reg2,hi,allam-7b,1202
issue_ugc_equity_regulations_bill_2026_Q137945519__reg1,hi,allam-7b,1228
issue_1953_iranian_coup_d_tat_Q593774__bndB,hi,allam-7b,158
issue_wells_fargo_cross_selling_scandal_Q30325030__reg1,hi,allam-7b,396
issue_environmental_vegetarianism_Q2580396__bndA,hi,allam-7b,1228
issue_hindutva_pseudohistory_Q131515331__reg2,hi,allam-7b,1271
issue_hal_light_utility_helicopter_Q3124734__reg2,hi,allam-7b,4719
issue_chhipi_Q5094905__bndA,hi,allam-7b,1029
issue_1953_iranian_coup_d_tat_Q593774__bndA,hi,allam-7b,84
issue_wells_fargo_cross_selling_scandal_Q30325030__bndB,hi,allam-7b,4368
issue_christian_right_Q1322213__bndB,hi,allam-7b,2149
issue_people_s_mojahedin_organization_of_iran_Q636947__reg2,hi,allam-7b,1224
issue_alternative_spellings_of_woman_Q131364675__reg1,hi,allam-7b,1247
issue_libertarianism_Q178598__bndB,hi,allam-7b,256
issue_howard_lutnick_Q16194176__reg1,hi,allam-7b,1253
issue_institute_for_middle_east_understanding_Q6039498__bndA,hi,allam-7b,812
issue_christian_right_Q1322213__reg2,hi,allam-7b,1255
issue_christian_right_Q1322213__bndA,hi,allam-7b,2958
issue_libertarianism_Q178598__reg2,hi,allam-7b,1247
issue_environmental_impact_of_fracking_Q5381244__bndB,hi,allam-7b,1235
issue_safe_sex_Q318529__reg1,hi,allam-7b,1069
issue_murder_of_lakshmanananda_saraswati_Q105343366__bndA,hi,allam-7b,911
issue_chicano_nationalism_Q5095943__reg1,hi,allam-7b,1241
issue_detroit_Q12439__reg1,hi,allam-7b,250
issue_moldavia_Q10957559__bndB,hi,allam-7b,350
issue_multiculturalism_Q190656__bndA,hi,allam-7b,555
issue_safe_sex_Q318529__bndA,hi,allam-7b,1260
issue_pioneer_fund_Q7196688__reg2,hi,allam-7b,1206
issue_mitt_romney_dog_incident_Q6883416__reg2,hi,allam-7b,853
issue_moldavia_Q10957559__reg1,hi,allam-7b,1223
issue_polygamy_Q170585__reg2,hi,allam-7b,5968
issue_multiculturalism_Q190656__reg1,hi,allam-7b,1242
issue_multiculturalism_Q190656__reg2,hi,allam-7b,1257
issue_mitt_romney_dog_incident_Q6883416__bndB,hi,allam-7b,615
issue_moldavia_Q10957559__bndA,hi,allam-7b,1265
issue_mitt_romney_dog_incident_Q6883416__reg1,hi,allam-7b,1254
issue_multiculturalism_Q190656__bndB,hi,allam-7b,1306
issue_alternative_spellings_of_woman_Q131364675__bndA,hi,allam-7b,454
issue_panama_canal_Q7350__reg1,hi,allam-7b,1223
issue_people_s_mojahedin_organization_of_iran_Q636947__bndB,hi,allam-7b,574
issue_recycling_Q132580__bndA,hi,allam-7b,674
issue_panama_canal_Q7350__bndB,hi,allam-7b,1242
issue_fracking_in_the_united_states_Q5954412__reg1,hi,allam-7b,885
issue_dhimmi_Q273603__bndB,hi,allam-7b,412
issue_safe_schools_coalition_australia_Q22908434__reg1,hi,allam-7b,608
issue_recycling_Q132580__bndB,hi,allam-7b,1058
issue_gentrification_Q119380__bndA,hi,allam-7b,481
issue_dhimmi_Q273603__bndA,hi,allam-7b,613
issue_libertarianism_Q178598__bndA,hi,allam-7b,532
issue_dhimmi_Q273603__reg1,hi,allam-7b,1223
issue_fracking_in_the_united_states_Q5954412__reg2,hi,allam-7b,1244
issue_libertarianism_Q178598__reg1,hi,allam-7b,896
issue_fracking_in_the_united_states_Q5954412__bndB,hi,allam-7b,1215
issue_polyamory_Q272026__bndA,hi,allam-7b,530
issue_dhimmi_Q273603__reg2,hi,allam-7b,971
issue_fracking_Q890794__reg1,hi,allam-7b,766
issue_polyamory_Q272026__reg2,hi,allam-7b,905
issue_polyamory_Q272026__reg1,hi,allam-7b,6085
issue_fracking_Q890794__bndB,hi,allam-7b,764
issue_polyamory_Q272026__bndB,hi,allam-7b,779
issue_federal_marriage_amendment_Q2110619__bndA,hi,allam-7b,832
issue_safe_sex_Q318529__reg2,hi,allam-7b,1212
issue_safe_sex_Q318529__bndB,hi,allam-7b,1223
issue_pioneer_fund_Q7196688__reg1,hi,allam-7b,1256
issue_federal_marriage_amendment_Q2110619__reg1,hi,allam-7b,1249
issue_pioneer_fund_Q7196688__bndA,hi,allam-7b,986
issue_federal_marriage_amendment_Q2110619__reg2,hi,allam-7b,1292
issue_mercury_poisoning_Q408089__reg2,hi,allam-7b,667
issue_federal_marriage_amendment_Q2110619__bndB,hi,allam-7b,1215
issue_Q231932__bndB,hi,allam-7b,1229
issue_mercury_poisoning_Q408089__bndA,hi,allam-7b,1229
issue_mitt_romney_dog_incident_Q6883416__bndA,hi,allam-7b,1212
issue_panama_canal_Q7350__reg2,hi,allam-7b,1046
issue_wells_fargo_Q744149__bndB,hi,allam-7b,202
issue_safe_schools_coalition_australia_Q22908434__bndA,hi,allam-7b,702
issue_wells_fargo_cross_selling_scandal_Q30325030__reg2,hi,allam-7b,1230
issue_howard_lutnick_Q16194176__bndA,hi,allam-7b,11982
issue_mining_Q44497__bndA,hi,allam-7b,1218
issue_1953_iranian_coup_d_tat_Q593774__reg2,hi,allam-7b,1256
issue_sharia_Q482752__bndB,hi,allam-7b,871
issue_detroit_Q12439__reg2,hi,allam-7b,425
issue_mexican_american_war_Q6683__reg2,hi,allam-7b,327
issue_mandatory_swedish_Q1084421__bndB,hi,allam-7b,82
issue_green_revolution_Q186050__reg1,hi,allam-7b,1065
issue_green_revolution_Q186050__bndA,hi,allam-7b,752
issue_gentrification_Q119380__bndB,hi,allam-7b,564
issue_environmental_impact_of_fracking_Q5381244__reg2,hi,allam-7b,702
issue_mandatory_swedish_Q1084421__reg2,hi,allam-7b,317
issue_nordic_race_Q714773__bndA,hi,allam-7b,959
issue_fracking_in_the_united_states_Q5954412__bndA,hi,allam-7b,1333
issue_gentrification_Q119380__reg2,hi,allam-7b,1241
issue_mandatory_swedish_Q1084421__reg1,hi,allam-7b,2568
issue_moldavia_Q10957559__reg2,hi,allam-7b,1247
issue_culture_war_Q3480226__bndA,hi,allam-7b,1226
issue_stem_cell_Q48196__reg2,hi,allam-7b,1182
issue_culture_war_Q3480226__bndB,hi,allam-7b,1218
issue_stem_cell_Q48196__reg1,hi,allam-7b,1237
issue_stem_cell_Q48196__bndA,hi,allam-7b,1213
issue_mercury_poisoning_Q408089__bndB,hi,allam-7b,1886
issue_panama_canal_Q7350__bndA,hi,allam-7b,1000
issue_universal_health_care_Q3274205__reg2,hi,allam-7b,1194
issue_mining_Q44497__bndB,hi,allam-7b,215
issue_mining_Q44497__reg2,hi,allam-7b,1232
issue_universal_health_care_Q3274205__bndB,hi,allam-7b,1245
issue_human_overpopulation_Q331439__bndA,hi,allam-7b,265
issue_sharia_Q482752__bndA,hi,allam-7b,688
issue_recycling_Q132580__reg1,hi,allam-7b,1202
issue_recycling_Q132580__reg2,hi,allam-7b,2055
issue_three_gorges_dam_Q12514__bndB,hi,allam-7b,80
issue_human_overpopulation_Q331439__reg2,hi,allam-7b,1211
issue_suvarna_banik_Q19898536__reg1,hi,allam-7b,1203
issue_1953_iranian_coup_d_tat_Q593774__reg1,hi,allam-7b,1244
issue_Q111620818__bndA,hi,allam-7b,193
issue_asian_americans_Q727928__reg2,hi,allam-7b,1211
issue_institute_for_middle_east_understanding_Q6039498__reg1,hi,allam-7b,1217
issue_green_revolution_Q186050__reg2,hi,allam-7b,1221
issue_Q111620818__bndB,hi,allam-7b,5331
issue_nordic_race_Q714773__bndB,hi,allam-7b,832
issue_three_gorges_dam_Q12514__reg1,hi,allam-7b,586
issue_green_revolution_Q186050__bndB,hi,allam-7b,1228
issue_gentrification_Q119380__reg1,hi,allam-7b,355
issue_fracking_Q890794__reg2,hi,allam-7b,1259
issue_native_american_name_controversy_Q6979964__bndA,hi,allam-7b,422
issue_genital_modification_and_mutilation_Q3309852__reg2,hi,allam-7b,1221
issue_culture_war_Q3480226__reg1,hi,allam-7b,1241
issue_mandatory_swedish_Q1084421__bndA,hi,allam-7b,1241
issue_brexit_Q7888194__reg2,hi,allam-7b,1064
issue_native_american_name_controversy_Q6979964__reg1,hi,allam-7b,5411
issue_brexit_Q7888194__bndB,hi,allam-7b,1213
issue_brexit_Q7888194__reg1,hi,allam-7b,1236
issue_brexit_Q7888194__bndA,hi,allam-7b,1215
issue_spanish_inquisition_Q184725__bndB,hi,allam-7b,167
issue_Q696680__reg1,hi,allam-7b,268
issue_native_american_name_controversy_Q6979964__reg2,hi,allam-7b,1229
issue_Q231932__reg1,hi,allam-7b,1317
issue_spanish_inquisition_Q184725__bndA,hi,allam-7b,278
issue_separation_of_church_and_state_Q753623__bndB,hi,allam-7b,596
issue_native_american_name_controversy_Q6979964__bndB,hi,allam-7b,1115
issue_Q696680__bndA,hi,allam-7b,421
issue_the_kerala_story_2_goes_beyond_Q138381591__reg1,hi,allam-7b,995
issue_human_overpopulation_Q331439__reg1,hi,allam-7b,1232
issue_sharia_Q482752__reg2,hi,allam-7b,1925
issue_wells_fargo_Q744149__reg1,hi,allam-7b,715
issue_human_overpopulation_Q331439__bndB,hi,allam-7b,1242
issue_german_expellees_Q13427787__reg1,hi,allam-7b,1225
issue_Q696680__bndB,hi,allam-7b,835
issue_asian_americans_Q727928__reg1,hi,allam-7b,1247
issue_Q111620818__reg2,hi,allam-7b,1227
issue_Q10891819__bndA,hi,allam-7b,469
issue_german_expellees_Q13427787__reg2,hi,allam-7b,1271
issue_muslim_students_federation_kerala_unit_Q105063035__bndA,hi,allam-7b,789
issue_three_gorges_dam_Q12514__reg2,hi,allam-7b,502
issue_6_000_Q7431137__bndB,hi,allam-7b,399
issue_genital_modification_and_mutilation_Q3309852__bndB,hi,allam-7b,635
issue_pioneer_fund_Q7196688__bndB,hi,allam-7b,441
issue_Q10891819__reg2,hi,allam-7b,1228
issue_6_000_Q7431137__reg1,hi,allam-7b,1288
issue_6_000_Q7431137__reg2,hi,allam-7b,1264
issue_Q104658691__reg1,hi,allam-7b,1228
issue_Q17013694__reg1,hi,allam-7b,1323
issue_Q231932__bndA,hi,allam-7b,604
issue_Q104658691__bndB,hi,allam-7b,1197
issue_Q67935086__reg1,hi,allam-7b,1225
issue_Q231932__reg2,hi,allam-7b,1225
issue_Q67935086__bndA,hi,allam-7b,812
issue_separation_of_church_and_state_Q753623__bndA,hi,allam-7b,633
issue_Q111620818__reg1,hi,allam-7b,64
issue_prohibition_Q46388__bndB,hi,allam-7b,975
issue_asian_americans_Q727928__bndB,hi,allam-7b,406
issue_prohibition_Q46388__reg1,hi,allam-7b,1234
issue_universal_health_care_Q3274205__bndA,hi,allam-7b,1233
issue_prohibition_Q46388__reg2,hi,allam-7b,1211
issue_prohibition_Q46388__bndA,hi,allam-7b,1228
issue_wells_fargo_Q744149__bndA,hi,allam-7b,501
issue_sharia_Q482752__reg1,hi,allam-7b,1279
issue_three_gorges_dam_Q12514__bndA,hi,allam-7b,350
issue_tax_Q8161__bndB,hi,allam-7b,593
issue_asian_americans_Q727928__bndA,hi,allam-7b,1254
issue_Q10891819__reg1,hi,allam-7b,1211
issue_pegida_Q18609063__reg2,hi,allam-7b,1222
issue_Q606223__bndA,hi,allam-7b,595
issue_Q10891819__bndB,hi,allam-7b,686
issue_Q67935086__reg2,hi,allam-7b,438
issue_Q606223__reg2,hi,allam-7b,1237
issue_culture_war_Q3480226__reg2,hi,allam-7b,1230
issue_fracking_Q890794__bndA,hi,allam-7b,1256
issue_Q104658691__bndA,hi,allam-7b,1245
issue_silesia_Q81720__bndA,hi,allam-7b,1256
issue_silesia_Q81720__bndB,hi,allam-7b,648
issue_Q17013694__bndA,hi,allam-7b,1227
issue_ozone_depletion_Q183140__bndB,hi,allam-7b,447
