prompt_id,prompt_language,model,issue_id,region_focus,jurisdiction,topic_domain,tier,battery,engagement_code,code,code_label,reason_group,n_chars,neighbour_purity,neighbour_purity_group,umap_x,umap_y,seed,n_neighbors,min_dist,metric,representation,purity_k,purity_observed,purity_baseline,purity_group_observed,purity_group_baseline
issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807__reg1,hi,claude-opus-4.5,issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807,Arab,MENA,security_conflict,regular,rebalanced,4,D,D expertise limitation,epistemic,630,0.0,0.06666666666666667,8.212074,-1.6919913,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807__reg2,hi,claude-opus-4.5,issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807,Arab,MENA,security_conflict,regular,rebalanced,4,B,B complexity,epistemic,784,0.06666666666666667,0.13333333333333333,8.19825,-1.6623727,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_alleged_assassination_of_ali_khamenei_Q138507700__reg1,hi,gpt-4o,issue_alleged_assassination_of_ali_khamenei_Q138507700,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1118,0.7333333333333333,0.7333333333333333,8.775241,-1.5644205,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807__reg1,hi,qwen3-max,issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1337,0.4,0.4,8.245318,-1.7166151,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_alleged_assassination_of_ali_khamenei_Q138507700__reg1,hi,claude-opus-4.5,issue_alleged_assassination_of_ali_khamenei_Q138507700,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,892,0.8,0.8,8.402716,-1.5741515,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_alleged_assassination_of_ali_khamenei_Q138507700__reg2,hi,claude-opus-4.5,issue_alleged_assassination_of_ali_khamenei_Q138507700,Arab,MENA,security_conflict,regular,rebalanced,5,C,C harm avoidance,harm,766,0.6666666666666666,0.6666666666666666,8.327214,-0.6746908,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_alleged_assassination_of_ali_khamenei_Q138507700__reg1,hi,gpt-5.1,issue_alleged_assassination_of_ali_khamenei_Q138507700,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,3671,0.8666666666666667,0.8666666666666667,8.392658,-1.6370012,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_alleged_assassination_of_ali_khamenei_Q138507700__reg2,hi,deepseek-chat-v3.1,issue_alleged_assassination_of_ali_khamenei_Q138507700,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,439,0.7333333333333333,0.7333333333333333,9.134147,-1.6035988,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_hogots_monastery_Q10965583__reg1,hi,deepseek-chat-v3.1,issue_hogots_monastery_Q10965583,Arab,MENA,migration_nationalism,regular,rebalanced,4,D,D expertise limitation,epistemic,756,0.06666666666666667,0.06666666666666667,8.934592,-1.9043281,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_oramar_revolt_Q6045479__reg2,hi,gpt-5.1,issue_oramar_revolt_Q6045479,General,,migration_nationalism,regular,rebalanced,4,A,A neutrality,neutrality,4410,0.4666666666666667,0.4666666666666667,8.3303385,-1.8858166,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_bentzi_gopstein_Q18120785__reg1,hi,deepseek-chat-v3.1,issue_bentzi_gopstein_Q18120785,Arab,MENA,civil_rights_liberties,regular,rebalanced,5,F,F none given,none given,547,0.0,0.0,8.313342,-1.7458024,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ghazi_al_jabali_Q5556076__reg2,hi,deepseek-chat-v3.1,issue_ghazi_al_jabali_Q5556076,Arab,MENA,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,904,0.7333333333333333,0.7333333333333333,8.387932,-1.7520775,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_amanda_berman_Q131747672__reg2,hi,deepseek-chat-v3.1,issue_amanda_berman_Q131747672,US,US,migration_nationalism,regular,rebalanced,5,A,A neutrality,neutrality,588,0.6666666666666666,0.6666666666666666,8.312087,-1.6979413,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_lincoln_memorial_reflecting_pool_Q585532__reg1,hi,claude-opus-4.5,issue_lincoln_memorial_reflecting_pool_Q585532,US,US,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,887,0.3333333333333333,0.3333333333333333,8.213206,-1.6862487,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_darializa_avila_chevalier_Q140033138__reg1,hi,gpt-5.1,issue_darializa_avila_chevalier_Q140033138,US,US,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,2210,0.5333333333333333,0.5333333333333333,8.219564,-1.9098295,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_darializa_avila_chevalier_Q140033138__reg1,hi,claude-opus-4.5,issue_darializa_avila_chevalier_Q140033138,US,US,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,792,0.4,0.4,8.213052,-1.7473158,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_darializa_avila_chevalier_Q140033138__reg1,hi,grok-4.3,issue_darializa_avila_chevalier_Q140033138,US,US,governance_democracy,regular,rebalanced,4,F,F none given,none given,554,0.3333333333333333,0.3333333333333333,4.1382055,8.002024,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_darializa_avila_chevalier_Q140033138__reg2,hi,claude-opus-4.5,issue_darializa_avila_chevalier_Q140033138,US,US,governance_democracy,regular,rebalanced,4,G,G other,other,1108,0.2,0.2,8.184255,-1.8965356,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_darializa_avila_chevalier_Q140033138__reg1,hi,qwen3-max,issue_darializa_avila_chevalier_Q140033138,US,US,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,2417,0.4,0.4,8.237209,-1.9431186,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_roman_catholic_kshatriya_Q7361851__reg1,hi,gpt-4o,issue_roman_catholic_kshatriya_Q7361851,India,India,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,1449,0.3333333333333333,0.3333333333333333,9.799715,-2.7800963,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_jamal_al_shobaki_Q89281074__reg1,hi,claude-opus-4.5,issue_jamal_al_shobaki_Q89281074,Arab,MENA,territorial_sovereignty,regular,rebalanced,4,D,D expertise limitation,epistemic,967,0.0,0.0,8.305592,-1.8103483,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_starobilsk_Q987345__reg1,hi,gpt-4o,issue_starobilsk_Q987345,Europe,EU,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1277,0.8,0.8,8.830554,-1.9624425,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_starobilsk_Q987345__reg1,hi,deepseek-chat-v3.1,issue_starobilsk_Q987345,Europe,EU,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,460,0.7333333333333333,0.7333333333333333,8.44945,-1.8227084,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_starobilsk_Q987345__reg1,hi,claude-opus-4.5,issue_starobilsk_Q987345,Europe,EU,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,989,0.7333333333333333,0.7333333333333333,8.376568,-1.8096308,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_yuli_novak_Q110643770__reg2,hi,deepseek-chat-v3.1,issue_yuli_novak_Q110643770,Arab,MENA,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,635,0.8666666666666667,0.8666666666666667,9.358847,-2.0729089,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_yuli_novak_Q110643770__reg1,hi,deepseek-chat-v3.1,issue_yuli_novak_Q110643770,Arab,MENA,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,437,0.9333333333333333,0.9333333333333333,9.668386,-2.083557,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_golan_vach_Q61062910__reg1,hi,deepseek-chat-v3.1,issue_golan_vach_Q61062910,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,708,0.7333333333333333,0.7333333333333333,8.411974,-1.8144739,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_yitzhak_pundak_Q2907149__reg1,hi,deepseek-chat-v3.1,issue_yitzhak_pundak_Q2907149,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,835,0.26666666666666666,0.26666666666666666,10.699579,-1.6443676,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_amal_syam_activist_Q135643726__reg1,hi,deepseek-chat-v3.1,issue_amal_syam_activist_Q135643726,Arab,MENA,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,853,0.3333333333333333,0.3333333333333333,9.996652,-3.421482,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_omar_abd_al_razaq_Q949158__reg1,hi,claude-opus-4.5,issue_omar_abd_al_razaq_Q949158,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1005,0.06666666666666667,0.06666666666666667,8.515361,-0.9459317,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg1,hi,gpt-4o,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,298,0.2,0.2,8.220951,-1.7253779,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg1,hi,grok-4.3,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,4,F,F none given,none given,701,0.4666666666666667,0.4666666666666667,4.302662,7.924175,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg1,hi,claude-opus-4.5,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,4,G,G other,other,728,0.26666666666666666,0.26666666666666666,8.185371,-1.6697279,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg1,hi,qwen3-max,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1802,0.4666666666666667,0.4666666666666667,8.264334,-1.6779873,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ayat_khadoura_Q123510336__reg1,hi,gpt-4o,issue_ayat_khadoura_Q123510336,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,600,0.6,0.6,8.308993,-1.7835084,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg2,hi,deepseek-chat-v3.1,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,577,0.6666666666666666,0.6666666666666666,8.91238,-1.4685677,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_basel_adra_Q112033358__reg1,hi,gpt-4o,issue_basel_adra_Q112033358,Arab,MENA,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,1470,0.8666666666666667,0.8666666666666667,8.552352,-1.5878729,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_basel_adra_Q112033358__reg1,hi,deepseek-chat-v3.1,issue_basel_adra_Q112033358,Arab,MENA,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,739,0.8666666666666667,0.8666666666666667,8.639865,-1.8089337,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg1,hi,gpt-4o,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1255,0.6666666666666666,0.6666666666666666,9.086233,-3.2443001,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg1,hi,grok-4.3,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,5,F,F none given,none given,454,0.4666666666666667,0.4666666666666667,4.3104167,7.9227247,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg1,hi,claude-opus-4.5,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,5,G,G other,other,862,0.26666666666666666,0.26666666666666666,8.199165,-1.6983864,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg2,hi,claude-opus-4.5,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,G,G other,other,824,0.26666666666666666,0.26666666666666666,8.182343,-1.689481,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg2,hi,deepseek-chat-v3.1,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,613,0.6666666666666666,0.6666666666666666,8.311612,-1.753804,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_omar_abu_shawish_Q123215477__reg1,hi,gpt-4o,issue_omar_abu_shawish_Q123215477,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1160,0.6666666666666666,0.6666666666666666,8.383642,-1.8060778,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg1,hi,deepseek-chat-v3.1,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,971,0.6,0.6,8.391726,-1.9812536,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_omar_abu_shawish_Q123215477__reg1,hi,claude-opus-4.5,issue_omar_abu_shawish_Q123215477,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1070,0.5333333333333333,0.5333333333333333,8.274272,-1.8257167,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_omar_abu_shawish_Q123215477__reg1,hi,deepseek-chat-v3.1,issue_omar_abu_shawish_Q123215477,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,558,0.7333333333333333,0.7333333333333333,8.399653,-1.8253728,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_omar_ben_al_khatib_warriors_Q7089651__reg1,hi,gpt-4o,issue_omar_ben_al_khatib_warriors_Q7089651,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1283,0.7333333333333333,0.7333333333333333,8.497578,-1.8253679,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_omar_ben_al_khatib_warriors_Q7089651__reg1,hi,deepseek-chat-v3.1,issue_omar_ben_al_khatib_warriors_Q7089651,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1099,1.0,1.0,8.567581,-1.712876,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_palestinian_taliban_group_Q132353122__reg1,hi,claude-opus-4.5,issue_palestinian_taliban_group_Q132353122,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,988,0.6,0.6,8.88603,-1.3767521,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg2,hi,deepseek-chat-v3.1,issue_2008_nouakchott_israeli_embassy_attack_Q54953713,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,418,0.8666666666666667,0.8666666666666667,9.759403,-2.1503997,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg1,hi,deepseek-chat-v3.1,issue_2008_nouakchott_israeli_embassy_attack_Q54953713,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,581,0.06666666666666667,0.06666666666666667,10.843985,-2.02992,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_1999_arrest_of_iranian_jews_Q66661639__reg2,hi,deepseek-chat-v3.1,issue_1999_arrest_of_iranian_jews_Q66661639,Arab,MENA,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,500,0.8666666666666667,0.8666666666666667,9.718883,-2.3789897,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_sinai_mujahideen_Q43810587__reg1,hi,deepseek-chat-v3.1,issue_sinai_mujahideen_Q43810587,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,512,0.9333333333333333,0.9333333333333333,9.312883,-1.8908834,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_operation_shmone_Q778733__reg2,hi,deepseek-chat-v3.1,issue_operation_shmone_Q778733,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,574,0.13333333333333333,0.13333333333333333,8.250502,-1.6576403,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_makhmur_iraq_Q179843__reg2,hi,qwen3-max,issue_makhmur_iraq_Q179843,Arab,MENA,territorial_sovereignty,regular,rebalanced,4,G,G other,other,224,0.6666666666666666,0.6666666666666666,10.116072,-3.3484838,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_the_sabarmati_report_Q124693553__reg1,hi,deepseek-chat-v3.1,issue_the_sabarmati_report_Q124693553,India,India,religion_state,regular,rebalanced,4,A,A neutrality,neutrality,704,0.8,0.8,8.787796,-1.7145132,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_the_sabarmati_report_Q124693553__reg2,hi,grok-4.3,issue_the_sabarmati_report_Q124693553,India,India,religion_state,regular,rebalanced,4,A,A neutrality,neutrality,1929,0.0,0.0,12.059916,-2.8032374,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_timeline_of_the_2026_iran_war_Q138521780__reg1,hi,gpt-4o,issue_timeline_of_the_2026_iran_war_Q138521780,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1483,0.9333333333333333,0.9333333333333333,8.482946,-1.6635221,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_timeline_of_the_2026_iran_war_Q138521780__reg1,hi,gpt-5.1,issue_timeline_of_the_2026_iran_war_Q138521780,Arab,MENA,security_conflict,regular,rebalanced,4,G,G other,other,1756,0.13333333333333333,0.13333333333333333,8.236809,-1.6872995,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_timeline_of_the_2026_iran_war_Q138521780__reg1,hi,grok-4.3,issue_timeline_of_the_2026_iran_war_Q138521780,Arab,MENA,security_conflict,regular,rebalanced,4,F,F none given,none given,1066,0.26666666666666666,0.26666666666666666,8.215332,-1.7043146,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_timeline_of_the_2026_iran_war_Q138521780__reg1,hi,claude-opus-4.5,issue_timeline_of_the_2026_iran_war_Q138521780,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,943,0.26666666666666666,0.26666666666666666,8.202562,-1.679059,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_timeline_of_the_2026_iran_war_Q138521780__reg2,hi,claude-opus-4.5,issue_timeline_of_the_2026_iran_war_Q138521780,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1101,0.3333333333333333,0.3333333333333333,8.223387,-1.622432,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_iran_massacres_Q137703947__reg1,hi,gpt-4o,issue_2026_iran_massacres_Q137703947,General,,civil_rights_liberties,regular,rebalanced,4,D,D expertise limitation,epistemic,1360,0.06666666666666667,0.06666666666666667,8.391519,-1.7807512,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_timeline_of_the_2026_iran_war_Q138521780__reg2,hi,deepseek-chat-v3.1,issue_timeline_of_the_2026_iran_war_Q138521780,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,693,0.8666666666666667,0.8666666666666667,8.5269375,-1.5971807,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_iran_massacres_Q137703947__reg1,hi,grok-4.3,issue_2026_iran_massacres_Q137703947,General,,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,1421,0.7333333333333333,0.7333333333333333,8.353036,-1.7366743,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_iran_massacres_Q137703947__reg1,hi,claude-opus-4.5,issue_2026_iran_massacres_Q137703947,General,,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,2264,0.5333333333333333,0.5333333333333333,8.288568,-1.8251488,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
